3.81395+0i 14937.7+0i 4.3008+0i 3.73438+0i 3.07284+0i 2.51308+0i 
2.44625+0i 75211.9+0i 3.81489+0i 2.84418+0i 1.64192+0i 2.21995+0i 
2.42028+0i 72793.2+0i 5.29744+0i 2.83578+0i 2.26874+0i 3.82035+0i 
2.12311+0i 40340+0i 4.05136+0i 2.2282+0i 1.37408+0i 1.63912+0i 
2.35676+0i 3903.92+0i 2.90075+0i 2.06864+0i 1.71504+0i 1.82052+0i 
5.31901+0i 6388.88+0i 6.00349+0i 4.93406+0i 3.41176+0i 4.03358+0i 
3.19504+0i 24309.8+0i 4.02174+0i 3.05462+0i 2.90133+0i 4.14612+0i 
2.49631+0i 26619.7+0i 3.42858+0i 2.44527+0i 1.60271+0i 2.46035+0i 
1.8741+0i 51432.7+0i 2.93756+0i 1.6394+0i 1.60346+0i 2.83857+0i 
4.10156+0i 106109+0i 6.24234+0i 3.97784+0i 2.46441+0i 2.38512+0i 
5.57167+0i 29656.9+0i 6.76517+0i 4.76072+0i 2.42399+0i 2.02719+0i 
2.77989+0i 147679+0i 4.29254+0i 3.06864+0i 2.17345+0i 3.34648+0i 
2.22439+0i 26157.8+0i 3.42722+0i 2.08812+0i 1.61767+0i 1.74997+0i 
6.33141+0i 125214+0i 6.26692+0i 6.25312+0i 4.01216+0i 2.16014+0i 
2.5613+0i 132776+0i 4.69419+0i 2.80836+0i 1.89293+0i 3.31905+0i 
3.21925+0i 59573.7+0i 4.54991+0i 3.75247+0i 2.39738+0i 3.87665+0i 
6.06099+0i 147875+0i 5.48161+0i 6.04577+0i 4.35958+0i 2.30669+0i 
2.43818+0i 100467+0i 2.81078+0i 2.55737+0i 1.73995+0i 3.25403+0i 
4.00626+0i 55443+0i 6.52984+0i 2.47931+0i 2.39346+0i 2.40515+0i 
4.85027+0i 21461.5+0i 7.26237+0i 2.9557+0i 2.2834+0i 4.33304+0i 
3.64057+0i 38548.1+0i 7.06319+0i 3.53971+0i 1.35027+0i 1.3525+0i 
5.26269+0i 9313.81+0i 6.3124+0i 4.82272+0i 2.60118+0i 2.61603+0i 
4.99251+0i 21902.1+0i 5.68652+0i 4.67714+0i 3.76664+0i 3.29186+0i 
3.197+0i 83117.1+0i 2.10312+0i 1.83632+0i 1.90968+0i 4.10429+0i 
2.82867+0i 32497.4+0i 2.27246+0i 3.19115+0i 3.23849+0i 3.69909+0i 
3.10352+0i 74321.7+0i 3.02264+0i 1.72963+0i 1.537+0i 3.17615+0i 
4.02097+0i 67342.5+0i 5.50445+0i 4.3648+0i 2.34714+0i 2.00323+0i 
3.45938+0i 5594.02+0i 3.81488+0i 3.35788+0i 3.66581+0i 3.67165+0i 
5.47655+0i 99950.3+0i 6.49762+0i 3.51597+0i 3.81537+0i 1.95854+0i 
3.69135+0i 69707.5+0i 5.01913+0i 3.8088+0i 2.65029+0i 2.04372+0i 
3.23704+0i 61060.7+0i 4.06245+0i 2.68707+0i 2.30116+0i 3.07909+0i 
2.5444+0i 108728+0i 3.24101+0i 1.53786+0i 1.40432+0i 2.75486+0i 
4.65301+0i 43992.7+0i 5.23599+0i 4.5806+0i 4.1433+0i 2.79137+0i 
5.64666+0i 96352.7+0i 6.02681+0i 4.23094+0i 2.35242+0i 3.14268+0i 
1.97509+0i 56365+0i 3.46643+0i 1.99974+0i 1.55381+0i 3.34746+0i 
3.3103+0i 68687.9+0i 6.39724+0i 3.62438+0i 2.89293+0i 2.854+0i 
3.14689+0i 118787+0i 3.76263+0i 3.35652+0i 2.56216+0i 2.36766+0i 
2.52075+0i 50779.9+0i 3.82424+0i 2.59243+0i 2.34193+0i 2.60516+0i 
3.01231+0i 8946.27+0i 3.41318+0i 2.54171+0i 1.88322+0i 3.2834+0i 
3.30667+0i 105777+0i 5.33588+0i 3.3128+0i 3.5214+0i 2.5028+0i 
2.39511+0i 29345.4+0i 3.80112+0i 1.84152+0i 1.28048+0i 1.66177+0i 
2.48184+0i 5758.72+0i 3.70727+0i 2.10916+0i 1.56893+0i 2.18732+0i 
3.90351+0i 3793.81+0i 3.69022+0i 2.91477+0i 2.34639+0i 4.80772+0i 
3.08205+0i 137619+0i 5.63862+0i 3.9264+0i 3.48161+0i 3.35709+0i 
3.57695+0i 82484.5+0i 3.69089+0i 4.34352+0i 3.84+0i 2.35722+0i 
5.13984+0i 102625+0i 7.06141+0i 3.77087+0i 2.42264+0i 2.36012+0i 
3.50704+0i 55330+0i 5.69217+0i 3.04355+0i 2.09546+0i 2.27562+0i 
2.39568+0i 29165.4+0i 2.98842+0i 2.0774+0i 2.04746+0i 2.0801+0i 
2.96106+0i 74361.8+0i 4.30174+0i 1.77969+0i 1.78852+0i 2.67058+0i 
2.47058+0i 60547.9+0i 3.23135+0i 2.94434+0i 2.4179+0i 2.20148+0i 
2.3341+0i 113033+0i 3.39306+0i 2.08633+0i 1.87309+0i 3.11742+0i 
2.79017+0i 88837.2+0i 5.46747+0i 4.07537+0i 2.92987+0i 2.79742+0i 
4.75944+0i 194595+0i 5.82384+0i 5.12355+0i 5.10476+0i 2.64416+0i 
4.51863+0i 103918+0i 3.78713+0i 3.39607+0i 2.02058+0i 3.37065+0i 
4.06366+0i 69986.6+0i 9.62133+0i 3.26289+0i 1.83958+0i 1.99277+0i 
1.88632+0i 61487.6+0i 2.07828+0i 1.59284+0i 0.986991+0i 1.67875+0i 
1.299+0i 104890+0i 2.28842+0i 1.88713+0i 1.5777+0i 2.24822+0i 
1.51943+0i 91740.5+0i 2.35419+0i 1.6983+0i 1.86043+0i 3.16115+0i 
1.71108+0i 124297+0i 2.35386+0i 1.85273+0i 2.03015+0i 2.3707+0i 
2.90434+0i 5517.53+0i 2.24823+0i 1.68119+0i 2.28557+0i 3.94845+0i 
3.26433+0i 3079+0i 3.30144+0i 3.43483+0i 2.20763+0i 2.08752+0i 
6.18532+0i 176368+0i 7.67631+0i 4.44693+0i 4.05204+0i 2.00927+0i 
2.33938+0i 124768+0i 1.96866+0i 1.53638+0i 1.44629+0i 2.68238+0i 
4.3408+0i 79371.1+0i 6.26122+0i 4.65131+0i 3.28873+0i 2.34344+0i 
4.20437+0i 131593+0i 4.58635+0i 3.61045+0i 2.12529+0i 1.70002+0i 
6.58776+0i 78041.3+0i 6.79478+0i 8.60834+0i 4.26251+0i 2.22086+0i 
6.06725+0i 105468+0i 6.08557+0i 4.41877+0i 3.1774+0i 2.08777+0i 
3.34392+0i 3638.88+0i 3.32425+0i 3.57217+0i 2.52128+0i 2.40004+0i 
4.41186+0i 42283.3+0i 4.83159+0i 4.62534+0i 3.82332+0i 1.95204+0i 
2.57821+0i 2309.42+0i 3.7263+0i 2.16346+0i 1.84314+0i 2.057+0i 
2.15246+0i 6604.37+0i 1.79918+0i 1.51395+0i 1.86329+0i 3.92766+0i 
1.64737+0i 76174.9+0i 2.59641+0i 1.86534+0i 1.93302+0i 2.08406+0i 
2.48333+0i 71057.8+0i 2.29965+0i 2.15484+0i 1.67172+0i 2.33274+0i 
3.96134+0i 17470.4+0i 5.67338+0i 3.694+0i 2.69166+0i 1.9077+0i 
3.40037+0i 16574.1+0i 5.45764+0i 2.44917+0i 1.89287+0i 2.7496+0i 
4.51976+0i 95353.1+0i 5.20347+0i 4.68129+0i 3.30426+0i 1.59596+0i 
3.74888+0i 110475+0i 5.3278+0i 2.92652+0i 2.04379+0i 1.75887+0i 
2.6041+0i 3782.7+0i 2.46434+0i 2.6056+0i 2.40115+0i 3.05051+0i 
3.50019+0i 69611.2+0i 4.60073+0i 1.43694+0i 1.22019+0i 2.14395+0i 
4.07071+0i 43368+0i 6.9436+0i 3.3397+0i 2.71576+0i 1.98898+0i 
4.2892+0i 106308+0i 5.11193+0i 3.00007+0i 2.46938+0i 1.78068+0i 
3.01829+0i 3215.09+0i 3.09586+0i 3.06519+0i 3.01717+0i 2.94245+0i 
3.08911+0i 88452.9+0i 2.60542+0i 1.63524+0i 1.81925+0i 2.55833+0i 
2.87269+0i 33620.8+0i 3.68845+0i 2.95626+0i 2.29112+0i 3.01287+0i 
2.74514+0i 75105.4+0i 4.80094+0i 2.90792+0i 2.43145+0i 1.76527+0i 
3.05542+0i 66674+0i 4.0364+0i 3.03988+0i 3.16344+0i 3.82287+0i 
3.76061+0i 105468+0i 3.2293+0i 2.93027+0i 2.34364+0i 2.47728+0i 
3.96379+0i 48324.7+0i 5.13728+0i 5.69104+0i 3.59077+0i 4.12271+0i 
3.24913+0i 64695.3+0i 4.03148+0i 2.79958+0i 1.68093+0i 1.1719+0i 
1.94489+0i 7098.49+0i 1.45807+0i 1.43485+0i 2.23917+0i 3.34826+0i 
4.00468+0i 5126.72+0i 4.08181+0i 4.313+0i 2.86459+0i 3.48006+0i 
1.11913+0i 73609.2+0i 2.31737+0i 1.69963+0i 1.47202+0i 3.27128+0i 
2.16665+0i 14499.9+0i 2.83617+0i 2.11758+0i 1.89823+0i 2.13248+0i 
2.93397+0i 18338+0i 3.65977+0i 2.89728+0i 2.03537+0i 2.80259+0i 
1.90742+0i 23634.1+0i 2.90407+0i 1.75479+0i 1.64186+0i 1.97355+0i 
3.36072+0i 68478.1+0i 3.88968+0i 2.62407+0i 2.82378+0i 5.03547+0i 
5.93936+0i 110294+0i 6.17816+0i 5.50454+0i 3.57981+0i 1.91855+0i 
4.58044+0i 126853+0i 6.59156+0i 4.69336+0i 4.27215+0i 3.1387+0i 
2.5265+0i 37568.9+0i 3.49119+0i 2.92244+0i 2.60126+0i 2.41173+0i 
1.94884+0i 208265+0i 4.03515+0i 2.20782+0i 2.18855+0i 2.29117+0i 
1.71737+0i 18255.3+0i 2.01861+0i 1.37125+0i 1.53574+0i 2.09744+0i 
3.29819+0i 20051.7+0i 5.94388+0i 3.25554+0i 1.1811+0i 1.22691+0i 
5.56104+0i 60137.5+0i 5.70901+0i 6.22333+0i 5.72614+0i 2.86611+0i 
3.7262+0i 30860.4+0i 4.07189+0i 4.46244+0i 2.9332+0i 4.05532+0i 
9.04854+0i 79464.2+0i 16.799+0i 6.5256+0i 3.00316+0i 2.45041+0i 
3.19275+0i 6594.06+0i 3.85218+0i 3.17763+0i 1.62286+0i 1.33243+0i 
3.14898+0i 93198.9+0i 2.68602+0i 2.60687+0i 1.64978+0i 1.31985+0i 
2.01188+0i 106965+0i 2.90832+0i 1.83657+0i 2.29109+0i 2.92504+0i 
1.68648+0i 5220.62+0i 2.75108+0i 1.41459+0i 0.858988+0i 1.48889+0i 
4.92315+0i 49720.1+0i 5.84754+0i 3.13414+0i 2.62961+0i 3.22815+0i 
4.22957+0i 14290.8+0i 7.59657+0i 3.97885+0i 1.55977+0i 1.10786+0i 
3.5977+0i 4155.28+0i 3.0133+0i 2.9195+0i 3.13574+0i 5.18072+0i 
5.36371+0i 89438.9+0i 6.27126+0i 4.8454+0i 3.74737+0i 2.60296+0i 
4.36871+0i 91894.1+0i 6.78297+0i 4.46536+0i 4.12884+0i 4.17697+0i 
3.57838+0i 57884.1+0i 3.98992+0i 4.56551+0i 3.30314+0i 2.78272+0i 
1.65428+0i 95256.4+0i 2.32394+0i 1.85553+0i 2.06765+0i 3.32054+0i 
7.56972+0i 104165+0i 9.51509+0i 5.63704+0i 2.79279+0i 1.72951+0i 
2.97238+0i 29529.1+0i 6.09641+0i 3.08603+0i 1.70022+0i 1.9404+0i 
6.47394+0i 39897.1+0i 6.93755+0i 6.24379+0i 4.82503+0i 5.15598+0i 
3.47307+0i 140520+0i 2.54546+0i 2.92855+0i 2.34903+0i 3.28377+0i 
3.31715+0i 91304.4+0i 4.31805+0i 2.87006+0i 1.69343+0i 1.73893+0i 
4.77022+0i 95985.9+0i 6.47583+0i 4.27133+0i 2.01203+0i 1.71892+0i 
2.80019+0i 8140.4+0i 3.25032+0i 2.86065+0i 1.96603+0i 2.05886+0i 
4.57959+0i 113491+0i 5.40321+0i 3.7453+0i 3.67096+0i 4.0902+0i 
5.30553+0i 22017.2+0i 5.12528+0i 5.52241+0i 2.21143+0i 1.78027+0i 
2.83859+0i 75505.9+0i 2.61019+0i 1.42526+0i 1.14951+0i 3.24753+0i 
4.12007+0i 89056.8+0i 2.85124+0i 2.55413+0i 2.53914+0i 4.10903+0i 
1.65983+0i 8063.14+0i 1.91915+0i 0.977656+0i 1.31588+0i 2.14719+0i 
4.76795+0i 45599.9+0i 7.14425+0i 2.46121+0i 1.45445+0i 1.71251+0i 
2.36319+0i 86069.9+0i 2.43296+0i 2.4136+0i 1.64927+0i 2.80859+0i 
4.40112+0i 86300.2+0i 2.41082+0i 1.85682+0i 1.87844+0i 4.20159+0i 
6.29617+0i 63585.5+0i 9.79231+0i 3.74996+0i 1.99875+0i 1.37023+0i 
3.20584+0i 134486+0i 3.15321+0i 3.00619+0i 2.48989+0i 3.67187+0i 
1.64043+0i 14463.1+0i 1.60723+0i 1.75715+0i 1.46957+0i 1.71713+0i 
4.78302+0i 99603.1+0i 7.14877+0i 4.39915+0i 4.06304+0i 3.92102+0i 
2.44535+0i 9046.13+0i 2.21504+0i 2.09863+0i 2.55413+0i 2.91799+0i 
2.74154+0i 109685+0i 3.31501+0i 3.23401+0i 2.49726+0i 2.8619+0i 
3.28517+0i 141573+0i 3.95641+0i 3.27334+0i 2.37+0i 1.79656+0i 
5.51558+0i 37295.8+0i 6.9328+0i 4.2614+0i 2.71048+0i 2.93872+0i 
5.05014+0i 53806.1+0i 6.4285+0i 4.26771+0i 2.25756+0i 2.11012+0i 
2.15564+0i 118830+0i 2.38072+0i 3.05682+0i 2.30621+0i 2.39253+0i 
2.50662+0i 5318.37+0i 4.57609+0i 2.18128+0i 1.8233+0i 1.74179+0i 
1.88435+0i 52734.7+0i 1.40016+0i 0.967707+0i 1.0234+0i 2.78918+0i 
3.77625+0i 62112.8+0i 4.19657+0i 3.57823+0i 1.89981+0i 1.86332+0i 
4.59051+0i 10355.7+0i 8.89951+0i 4.17133+0i 3.32125+0i 2.98454+0i 
4.25552+0i 139783+0i 4.98088+0i 3.20598+0i 2.51662+0i 2.28839+0i 
6.65464+0i 107865+0i 6.25374+0i 5.87104+0i 1.90342+0i 1.34981+0i 
2.83249+0i 282373+0i 5.18521+0i 3.27323+0i 3.52103+0i 2.58398+0i 
4.14859+0i 2154.32+0i 5.13564+0i 3.92004+0i 4.03609+0i 2.52622+0i 
2.67322+0i 131553+0i 4.4074+0i 4.4587+0i 4.80539+0i 3.93442+0i 
3.94475+0i 109957+0i 5.20379+0i 3.66635+0i 2.12374+0i 3.81955+0i 
4.58697+0i 59557.2+0i 5.84537+0i 4.28216+0i 2.74344+0i 2.68034+0i 
4.52171+0i 52767+0i 6.6526+0i 4.09427+0i 3.63292+0i 2.13974+0i 
3.7306+0i 116224+0i 4.15078+0i 4.10072+0i 3.3294+0i 4.8233+0i 
1.7915+0i 64284.8+0i 3.47646+0i 1.73854+0i 1.9837+0i 1.97994+0i 
4.53263+0i 120337+0i 4.25955+0i 3.46684+0i 2.24325+0i 1.37878+0i 
2.01485+0i 53100.5+0i 2.85583+0i 1.90246+0i 1.55643+0i 2.88556+0i 
9.50048+0i 43886.1+0i 8.88793+0i 8.91928+0i 3.2778+0i 2.00661+0i 
4.29606+0i 130166+0i 4.83784+0i 1.9774+0i 2.31501+0i 3.70239+0i 
3.71839+0i 202607+0i 4.93937+0i 3.03971+0i 3.30037+0i 3.81259+0i 
6.83513+0i 30505.3+0i 10.8389+0i 5.76506+0i 5.23077+0i 4.62466+0i 
3.29178+0i 8269.2+0i 3.12467+0i 3.26472+0i 3.2759+0i 3.89328+0i 
0.983345+0i 51256.1+0i 1.36563+0i 1.03464+0i 1.03006+0i 1.16013+0i 
2.15904+0i 81681+0i 4.04363+0i 1.8514+0i 1.90022+0i 2.98012+0i 
3.50041+0i 42187.4+0i 3.7675+0i 3.33306+0i 2.61822+0i 1.87866+0i 
2.4311+0i 79129.3+0i 2.07543+0i 2.31497+0i 2.48215+0i 4.39179+0i 
1.36703+0i 111226+0i 1.3015+0i 1.19996+0i 1.10263+0i 2.15272+0i 
4.32314+0i 143693+0i 6.79239+0i 5.53669+0i 4.0165+0i 4.12853+0i 
4.48431+0i 79048.5+0i 3.48106+0i 2.60424+0i 1.9714+0i 3.5798+0i 
1.96876+0i 82955+0i 2.81138+0i 2.18596+0i 1.55616+0i 3.24988+0i 
3.91499+0i 159121+0i 6.13773+0i 3.23199+0i 3.75491+0i 2.93924+0i 
2.39088+0i 37610.2+0i 2.68855+0i 2.40515+0i 2.29672+0i 2.54753+0i 
1.91193+0i 50681.2+0i 2.46097+0i 1.77075+0i 1.39666+0i 1.75638+0i 
6.06466+0i 96192+0i 3.66494+0i 2.58314+0i 2.19549+0i 3.9271+0i 
2.97845+0i 70674.3+0i 4.8819+0i 3.15723+0i 2.83567+0i 2.45526+0i 
2.98116+0i 16981.9+0i 3.78023+0i 2.68619+0i 2.01422+0i 4.65357+0i 
2.73891+0i 100212+0i 5.15454+0i 2.50172+0i 2.64866+0i 1.60252+0i 
2.95959+0i 215649+0i 2.99303+0i 3.09065+0i 3.26651+0i 3.59641+0i 
3.40437+0i 183111+0i 4.70137+0i 3.29637+0i 3.24933+0i 4.56451+0i 
4.04744+0i 145729+0i 3.72416+0i 2.18247+0i 1.41554+0i 3.27334+0i 
4.7259+0i 9713.13+0i 4.97349+0i 3.45173+0i 3.13804+0i 5.33291+0i 
2.13282+0i 84034.8+0i 1.90055+0i 1.80843+0i 1.60227+0i 4.72141+0i 
4.71524+0i 126486+0i 3.22837+0i 2.64786+0i 2.34226+0i 4.92311+0i 
1.22502+0i 88912.1+0i 1.36902+0i 0.753356+0i 1.04674+0i 2.46085+0i 
2.34863+0i 122141+0i 1.52684+0i 1.54245+0i 1.8927+0i 3.4377+0i 
3.31829+0i 15332.6+0i 6.76057+0i 3.05834+0i 1.66604+0i 1.15446+0i 
1.80154+0i 43520.8+0i 2.42398+0i 1.65329+0i 1.75364+0i 1.42063+0i 
6.25953+0i 136954+0i 6.29891+0i 4.05631+0i 2.84963+0i 3.61253+0i 
5.26709+0i 23744.2+0i 5.84653+0i 4.91922+0i 3.57138+0i 3.49564+0i 
2.18725+0i 11161.3+0i 2.18857+0i 2.04028+0i 2.27103+0i 3.46312+0i 
4.58863+0i 37361.7+0i 4.71863+0i 4.53434+0i 2.60938+0i 2.38535+0i 
5.29098+0i 137678+0i 6.2713+0i 3.88213+0i 3.6238+0i 1.7828+0i 
3.79601+0i 45050.8+0i 4.48599+0i 2.81844+0i 1.29081+0i 2.16299+0i 
5.33095+0i 27537.4+0i 9.28057+0i 4.33294+0i 3.7459+0i 2.94487+0i 
2.8693+0i 75732.3+0i 1.30526+0i 1.02338+0i 1.21076+0i 3.58542+0i 
3.89106+0i 36400.9+0i 4.02877+0i 3.12545+0i 2.44299+0i 4.38229+0i 
1.61491+0i 136090+0i 1.80164+0i 1.4925+0i 1.49188+0i 2.81744+0i 
3.77735+0i 93193.8+0i 2.09148+0i 1.66323+0i 1.59041+0i 4.37879+0i 
2.12867+0i 62067.6+0i 3.46547+0i 2.11379+0i 2.14156+0i 3.02426+0i 
3.04836+0i 4859.47+0i 4.4359+0i 2.76109+0i 2.12533+0i 1.47604+0i 
2.05628+0i 10288.6+0i 2.4693+0i 1.85953+0i 1.48053+0i 1.45797+0i 
3.99998+0i 162416+0i 3.91306+0i 3.15427+0i 2.76282+0i 2.7002+0i 
3.60971+0i 160585+0i 4.08331+0i 3.08437+0i 2.35935+0i 1.51878+0i 
1.82622+0i 65659.1+0i 1.62423+0i 0.860802+0i 0.817405+0i 1.72692+0i 
1.1572+0i 78000+0i 2.41423+0i 1.03603+0i 0.962207+0i 1.26577+0i 
3.40593+0i 173848+0i 4.13006+0i 3.40694+0i 2.55887+0i 2.47625+0i 
2.31462+0i 112978+0i 4.1716+0i 3.44028+0i 2.59922+0i 2.58322+0i 
3.71769+0i 196368+0i 4.39588+0i 3.12331+0i 3.15946+0i 2.70495+0i 
3.01909+0i 57508.4+0i 2.83502+0i 2.87969+0i 2.99207+0i 6.86155+0i 
21.2687+0i 90255.4+0i 22.5412+0i 13.1237+0i 10.6893+0i 11.8217+0i 
15.4956+0i 91629.1+0i 23.5719+0i 16.1274+0i 21.1594+0i 11.2803+0i 
33.614+0i 141771+0i 38.7786+0i 18.7682+0i 30.5125+0i 53.0267+0i 
3.33166+0i 1857.87+0i 4.82811+0i 2.82306+0i 2.28056+0i 4.39938+0i 
12.7191+0i 172774+0i 9.0535+0i 6.86353+0i 7.25941+0i 17.1166+0i 
33.2195+0i 199358+0i 37.5095+0i 30.5869+0i 26.0738+0i 10.5374+0i 
6.79412+0i 83217.7+0i 11.3915+0i 7.26596+0i 5.2852+0i 6.68396+0i 
11.637+0i 255542+0i 15.1207+0i 10.9329+0i 11.8538+0i 17.2705+0i 
6.41029+0i 37022.5+0i 6.83325+0i 6.42071+0i 3.808+0i 4.73761+0i 
3.76457+0i 52209.8+0i 3.55982+0i 2.68004+0i 2.60519+0i 6.94941+0i 
9.54043+0i 13453.5+0i 12.7727+0i 8.56181+0i 4.34255+0i 2.94602+0i 
4.09063+0i 9969.29+0i 5.34799+0i 4.09363+0i 2.78933+0i 4.79839+0i 
1.93597+0i 11225.8+0i 3.05093+0i 1.87375+0i 1.59731+0i 1.0374+0i 
3.80767+0i 93810.8+0i 3.89119+0i 3.4416+0i 3.26383+0i 2.1063+0i 
5.43973+0i 15821.9+0i 6.51332+0i 4.89978+0i 3.43148+0i 2.89555+0i 
7.34166+0i 192499+0i 10.9112+0i 6.10916+0i 4.01205+0i 3.6932+0i 
2.91627+0i 264321+0i 4.65303+0i 3.10152+0i 3.66108+0i 3.74014+0i 
6.23891+0i 13638.9+0i 7.01443+0i 6.72357+0i 3.5906+0i 2.55695+0i 
4.18322+0i 186363+0i 5.11343+0i 4.7802+0i 3.94224+0i 4.45951+0i 
1.92279+0i 70214.1+0i 1.05056+0i 0.855835+0i 0.753033+0i 2.98909+0i 
3.17268+0i 11089.6+0i 4.81856+0i 2.69514+0i 2.01954+0i 1.43134+0i 
4.87252+0i 3973.86+0i 6.29257+0i 4.16779+0i 4.91537+0i 3.76118+0i 
5.81638+0i 228638+0i 5.44716+0i 5.31061+0i 4.40873+0i 6.06597+0i 
6.23315+0i 75883.1+0i 4.5182+0i 2.97754+0i 3.18615+0i 4.88424+0i 
10.7806+0i 220284+0i 11.1952+0i 12.0527+0i 10.5926+0i 9.72449+0i 
5.7879+0i 13503.2+0i 7.94805+0i 3.98778+0i 2.68936+0i 6.84761+0i 
6.44313+0i 83416+0i 12.0654+0i 6.83264+0i 5.80648+0i 4.25008+0i 
4.63665+0i 72127.6+0i 4.06303+0i 3.14293+0i 2.6878+0i 4.05225+0i 
6.0781+0i 76843+0i 7.69216+0i 5.69125+0i 5.11897+0i 4.25991+0i 
4.87313+0i 90799.1+0i 6.58749+0i 6.58308+0i 6.71517+0i 3.31647+0i 
16.838+0i 65788.6+0i 26.2818+0i 12.5106+0i 9.67591+0i 7.91446+0i 
20.9727+0i 125365+0i 28.4111+0i 16.1508+0i 9.85652+0i 5.74745+0i 
20.0948+0i 161951+0i 18.0402+0i 17.2278+0i 13.9312+0i 7.95595+0i 
45.6141+0i 34545.9+0i 54.2927+0i 41.5148+0i 44.2319+0i 37.8051+0i 
5.25216+0i 123579+0i 8.65379+0i 10.3201+0i 8.61971+0i 7.56613+0i 
19.5812+0i 20730.8+0i 33.7736+0i 17.2204+0i 13.2481+0i 7.9173+0i 
6.24443+0i 88378.3+0i 5.81375+0i 5.93153+0i 3.9897+0i 4.17806+0i 
19.2005+0i 105103+0i 27.7485+0i 23.6823+0i 13.613+0i 10.2536+0i 
14.527+0i 13847.8+0i 21.226+0i 14.1165+0i 10.4273+0i 9.07268+0i 
11.6546+0i 159921+0i 16.9069+0i 7.4702+0i 10.2914+0i 23.9385+0i 
11.8344+0i 90379.3+0i 12.6469+0i 11.7393+0i 14.3762+0i 14.5547+0i 
135.052+0i 174180+0i 125.675+0i 95.8165+0i 79.4774+0i 29.4426+0i 
15.5771+0i 36294.7+0i 22.0541+0i 13.5011+0i 12.4922+0i 12.8096+0i 
43.6296+0i 189959+0i 47.2401+0i 28.3914+0i 20.6143+0i 19.4468+0i 
21.4952+0i 88334.2+0i 32.645+0i 20.605+0i 19.1342+0i 24.1546+0i 
28.073+0i 160962+0i 45.0453+0i 33.1778+0i 26.6095+0i 31.0016+0i 
29.1186+0i 124535+0i 28.2859+0i 21.1191+0i 17.8286+0i 14.3126+0i 
83.6962+0i 20254.1+0i 106.295+0i 79.9746+0i 82.8471+0i 71.4335+0i 
27.9577+0i 6316.01+0i 28.4061+0i 28.0289+0i 21.7359+0i 21.889+0i 
41.5219+0i 267332+0i 28.3314+0i 33.539+0i 25.4107+0i 56.7172+0i 
31.6338+0i 256581+0i 40.4703+0i 43.6989+0i 45.6376+0i 22.2196+0i 
16.9946+0i 130112+0i 17.5916+0i 14.312+0i 12.0673+0i 21.6934+0i 
5.58049+0i 21496.1+0i 7.99799+0i 4.96094+0i 5.04692+0i 5.354+0i 
76.1947+0i 161923+0i 60.2359+0i 50.3768+0i 41.4069+0i 102.939+0i 
7.62337+0i 130305+0i 6.32945+0i 6.98804+0i 5.54736+0i 10.8061+0i 
3.26487+0i 176347+0i 3.30666+0i 2.34911+0i 1.90382+0i 2.82265+0i 
8.51029+0i 186152+0i 13.5986+0i 9.30182+0i 11.4289+0i 10.5976+0i 
10.365+0i 198292+0i 12.3154+0i 11.4014+0i 9.55341+0i 15.0708+0i 
52.8369+0i 247423+0i 93.0719+0i 59.2648+0i 40.4238+0i 39.31+0i 
27.5021+0i 268009+0i 65.4491+0i 53.9866+0i 42.0564+0i 46.7601+0i 
8.62222+0i 2950.06+0i 10.1388+0i 7.32766+0i 7.28635+0i 8.2522+0i 
16.3782+0i 107673+0i 23.3475+0i 18.9223+0i 16.7204+0i 9.82486+0i 
11.2616+0i 294932+0i 19.5089+0i 13.1147+0i 9.12697+0i 12.1557+0i 
10.5676+0i 65377.8+0i 10.8869+0i 10.4274+0i 5.36072+0i 13.6614+0i 
13.7243+0i 4839.78+0i 15.2451+0i 13.0196+0i 9.97701+0i 15.7753+0i 
24.8414+0i 184788+0i 34.3345+0i 23.7046+0i 18.6022+0i 18.4163+0i 
18.6595+0i 101473+0i 24.6917+0i 16.6247+0i 16.009+0i 18.0361+0i 
11.2973+0i 72267.2+0i 12.206+0i 8.63554+0i 6.61208+0i 4.18338+0i 
11.2895+0i 255706+0i 13.1416+0i 12.8562+0i 12.5069+0i 11.4386+0i 
5.21902+0i 49550.9+0i 5.94878+0i 5.37285+0i 5.33031+0i 7.74045+0i 
6.77541+0i 13696+0i 12.1145+0i 5.61883+0i 4.07102+0i 3.82481+0i 
7.8807+0i 229735+0i 7.5997+0i 8.73319+0i 8.18756+0i 9.51132+0i 
9.83518+0i 2238.66+0i 12.1261+0i 8.13794+0i 8.47214+0i 12.1516+0i 
14.6134+0i 116707+0i 18.6492+0i 19.1638+0i 13.713+0i 7.69686+0i 
5.51478+0i 16430.8+0i 6.19762+0i 6.09164+0i 5.54657+0i 5.87622+0i 
2.92028+0i 111366+0i 2.48357+0i 1.75727+0i 1.81903+0i 5.40584+0i 
4.34916+0i 6401.88+0i 5.87964+0i 4.08839+0i 2.14397+0i 3.30279+0i 
6.02335+0i 74424+0i 14.5633+0i 6.85206+0i 2.94078+0i 1.88018+0i 
2.77921+0i 43237+0i 1.83285+0i 1.19588+0i 1.50676+0i 2.98949+0i 
3.62326+0i 43318.6+0i 4.04065+0i 3.56098+0i 2.89393+0i 1.73849+0i 
4.79818+0i 4239.08+0i 3.89344+0i 6.41463+0i 4.25265+0i 4.63979+0i 
3.2947+0i 70384.1+0i 7.20525+0i 3.84466+0i 2.57616+0i 2.40971+0i 
